SKU,date,PrevAVGCost,PrevAssignedCost,AVGCost,LatestDateCost,Type,GenPrice
E-A-00389,2019-02-25,0.0,110.0,0.0,0.0,G,152.0
E-A-00420,2019-02-25,0.0,15.0,0.0,0.0,G,25.0
E-A-00423,2019-02-25,49.62626263,55.0,46.52525253,46.52525253,G,76.0
E-A-00426,2019-02-25,0.0,17.0,0.0,0.0,G,26.0
E-A-00428,2019-02-25,0.0,200.0,0.0,0.0,G,259.0
E-E-00009,2019-02-25,0.0,160.0,0.0,0.0,G,207.0
E-E-00015,2019-02-25,142.6464646,150.0,101.989899,226.75757579999998,G,304.0
E-E-00032,2019-02-25,64.44444444,68.0,65.95959596,0.0,G,95.0
E-E-00035,2019-02-25,223.93939390000003,223.93939390000003,232.71717169999997,0.0,G,306.0
E-E-00036,2019-02-25,0.0,290.0,0.0,0.0,G,386.0
E-E-00042,2019-02-25,0.0,172.0,0.0,0.0,G,226.0
E-E-00044,2019-02-25,0.0,32.0,0.0,0.0,G,47.0
E-E-00056,2019-02-25,95.93939394,250.0,95.93939394,0.0,G,324.0
E-E-00063,2019-02-25,0.0,85.0,0.0,0.0,G,112.0
E-E-00067,2019-02-25,0.0,67.0,0.0,0.0,G,91.0
E-E-00071,2019-02-25,107.7474747,110.0,80.80808081,80.80808081,G,142.0
E-E-00072,2019-02-25,0.0,70.0,0.0,0.0,G,102.0
E-E-00073,2019-02-25,50.50505051,59.0,0.0,0.0,G,80.0
E-E-00074,2019-02-25,0.0,68.0,0.0,0.0,G,90.0
E-E-00075,2019-02-25,0.0,270.0,0.0,0.0,G,350.0
E-E-00076,2019-02-25,0.0,66.0,0.0,0.0,G,88.0
E-E-00079,2019-02-25,0.0,13.0,0.0,0.0,G,20.0
E-E-00081,2019-02-25,0.0,93.0,0.0,0.0,G,120.0
E-E-00084,2019-02-25,0.0,0.0,0.0,0.0,G,163.0
E-E-00124,2019-02-25,0.0,150.0,0.0,0.0,G,199.0
E-E-00126,2019-02-25,0.0,252.0,0.0,0.0,G,337.0
E-E-00129,2019-02-25,0.0,85.0,0.0,0.0,G,117.0
E-E-00130,2019-02-25,58.27272727,59.0,0.0,0.0,G,85.0
E-A-00412,2019-02-25,60.60606061,75.0,40.4040404,40.4040404,G,96.0
E-A-00402,2019-02-25,15.73737374,30.0,24.05050505,24.05050505,G,47.0
E-E-00010,2019-02-25,165.6565657,182.0,173.4040404,181.81818180000002,G,246.0
E-A-00082,2019-02-25,56.12121212,64.0,0.0,0.0,G,96.0
A-A-00001,2019-03-05,24.23232323,26.0,23.32323232,20.28282828,A,37.0
A-B-00001,2019-03-05,51.52525253,54.0,51.68686869,48.80808081,A,78.0
A-B-00002,2019-03-05,45.90909091,50.0,46.05050505,45.45454545,A,72.0
A-C-00001,2019-03-05,42.42424242,51.0,43.08080808,45.90909091,B,75.0
A-C-00019,2019-03-05,42.42424242,51.0,43.08080808,45.90909091,B,75.0
A-C-00007,2019-03-05,60.03030303,61.0,60.53535354,58.47474747,B,89.0
A-C-00002,2019-03-05,42.55555556,47.0,45.22222222,45.24242424,B,70.0
A-C-00010,2019-03-05,60.01010101,67.0,58.91919192,58.91919192,B,94.0
A-C-00003,2019-03-05,42.21212121,45.0,45.65656566,44.32323232,B,67.0
A-C-00021,2019-03-05,51.02020202,54.0,53.36363636,54.33333333,B,79.0
A-C-00022,2019-03-05,0.0,100.0,0.0,0.0,B,132.0
A-C-00006,2019-03-05,,,,,A,
A-C-00014,2019-03-05,55.01010101,59.0,59.96969697,59.80808081,B,81.0
A-D-00135,2019-03-05,0.0,20.0,0.0,0.0,A,30.0
A-E-00001,2019-03-05,69.85106383,80.0,73.05319149,73.4893617,C,122.0
A-E-00002,2019-03-05,11.91489362,18.0,10.80851064,10.94680851,A,28.0
A-E-00004,2019-03-05,18.15789474,28.0,23.51578947,24.38947368,A,42.0
A-D-00090,2019-03-05,23.16071429,22.0,24.80357143,25.0,A,34.0
A-D-00113,2019-03-05,21.26229508,20.0,22.770491800000002,22.95081967,A,32.0
A-D-00004,2019-03-05,16.94680851,23.0,15.57446809,15.67021277,C,38.0
A-F-00008,2019-03-05,107.3535354,120.0,110.0,102.1717172,C,156.0
A-B-00004,2019-03-05,58.55555556,65.0,55.92929293,60.60606061,A,96.0
A-B-00005,2019-03-05,34.65656566,38.0,35.0,34.65656566,A,58.0
A-B-00006,2019-03-05,24.43434343,25.0,26.98989899,26.303030300000003,A,38.0
A-A-00003,2019-03-05,21.23232323,21.0,20.31313131,20.4040404,A,34.0
A-A-00004,2019-03-05,0.0,8.0,0.0,0.0,D,12.0
A-A-00005,2019-03-05,17.06060606,20.0,16.84848485,19.5959596,A,34.0
A-A-00007,2019-03-05,45.07070707,50.0,41.74747475,51.32323232,A,71.0
A-B-00007,2019-03-05,39.47474747,43.0,38.03030303,38.61616162,A,64.0
A-B-00008,2019-03-05,20.88888889,23.0,20.63636364,20.101010100000003,A,39.0
A-B-00009,2019-03-05,29.01010101,32.0,28.60606061,28.2020202,A,47.0
A-B-00031,2019-03-05,90.90909091,91.0,90.90909091,0.0,A,123.0
A-B-00010,2019-03-05,156.43434340000002,157.0,83.11111111,77.69696970000001,A,133.0
A-E-00006,2019-03-05,0.0,83.0,98.94202899,98.94202899,A,115.0
A-E-00007,2019-03-05,48.44927536,50.0,58.0,55.02898551,A,82.0
A-E-00008,2019-03-05,20.67857143,21.0,21.83333333,23.71428571,A,36.0
A-E-00106,2019-03-05,17.54545455,21.0,18.52525253,20.12121212,A,36.0
A-E-00125,2019-03-05,21.845238100000003,22.0,19.29761905,23.75,A,37.0
A-E-00010,2019-03-05,57.47422679999999,75.0,89.88659794,123.60824740000001,C,166.0
A-E-00127,2019-03-05,0.0,79.0,0.0,0.0,C,173.0
A-E-00012,2019-03-05,35.14893617,42.0,48.65957447,65.93617021,A,100.0
A-E-00107,2019-03-05,35.14893617,42.0,48.65957447,65.93617021,A,100.0
A-E-00014,2019-03-05,3.3636363639999995,3.7,3.0909090910000003,3.03030303,D,6.0
A-G-00066,2019-03-05,17.23333333,19.0,17.31111111,16.98888889,A,28.0
A-G-00034,2019-03-05,16.15625,17.0,16.22916667,15.92708333,A,28.0
A-G-00040,2019-03-05,15.82653061,16.0,15.89795918,15.60204082,A,26.0
A-G-00001,2019-03-05,17.625,18.0,17.70454545,17.375,A,29.0
A-D-00005,2019-03-05,21.12121212,22.0,20.25252525,20.2020202,A,33.0
A-D-00006,2019-03-05,48.74747475,49.0,59.54545455,51.98989899,A,81.0
A-D-00007,2019-03-05,11.94949495,13.0,14.33333333,12.12121212,A,21.0
A-A-00008,2019-03-05,20.05050505,30.0,22.26262626,20.08080808,C,55.0
A-E-00015,2019-03-05,26.04255319,32.0,25.76595745,21.12765957,C,48.0
A-H-00001,2019-03-05,15.09090909,19.0,18.83838384,20.12121212,A,32.0
A-H-00002,2019-03-05,28.95833333,29.0,37.11458333,32.28125,A,56.0
A-H-00003,2019-03-05,22.55208333,28.0,30.96875,40.32291667,C,56.0
A-H-00004,2019-03-05,100.7272727,107.0,102.37373740000001,103.07070709999999,A,145.0
A-H-00005,2019-03-05,257.67676769999997,258.0,121.21212120000001,121.21212120000001,A,180.0
A-H-00007,2019-03-05,41.70707071,44.0,37.44444444,38.06060606,A,68.0
A-E-00017,2019-03-05,65.17171717,71.0,71.66666667,79.92929293,C,132.0
A-E-00110,2019-03-05,35.28282828,38.0,37.07070707,51.53535354,A,77.0
A-E-00018,2019-03-05,36.01030928,43.0,37.83505155,52.59793814,A,81.0
A-E-00020,2019-03-05,37.75,46.0,37.91666667,37.91666667,C,80.0
A-E-00163,2019-03-05,32.03030303,35.0,32.17171717,32.17171717,C,56.0
A-B-00011,2019-03-05,16.29292929,18.0,16.19191919,13.19191919,A,27.0
A-D-00010,2019-03-05,13.41414141,19.0,15.75757576,15.15151515,A,27.0
A-D-00011,2019-03-05,45.12121212,48.0,48.63636364,51.53535354,A,76.0
A-A-00009,2019-03-05,18.47474747,20.0,16.08080808,16.16161616,A,30.0
A-A-00011,2019-03-05,25.26262626,35.0,25.87878788,24.52525253,C,62.0
A-A-00133,2019-03-05,25.84848485,27.0,19.46464646,19.96969697,A,33.0
A-A-00143,2019-03-05,0.0,18.0,18.85858586,18.85858586,A,25.0
A-A-00060,2019-03-05,32.4040404,35.0,30.96969697,29.14141414,A,50.0
A-A-00084,2019-03-05,22.08602151,23.0,18.2688172,18.16129032,A,28.0
A-A-00106,2019-03-05,20.95918367,23.0,17.33673469,17.23469388,A,28.0
A-E-00146,2019-03-05,0.0,185.0,0.0,0.0,A,239.0
A-E-00023,2019-03-05,40.4040404,41.0,40.4040404,40.4040404,A,56.0
A-A-00012,2019-03-05,72.77777778,81.0,72.38383838,72.44444444,A,118.0
A-A-00162,2019-03-05,320.7070707,321.0,0.0,0.0,A,397.0
A-A-00013,2019-03-05,,,,,A,
A-E-00024,2019-03-05,19.66666667,20.0,19.86868687,20.17171717,A,28.0
A-E-00126,2019-03-05,20.85858586,21.0,19.29292929,21.06060606,A,29.0
A-E-00026,2019-03-05,19.66666667,20.0,19.19191919,15.90909091,A,28.0
A-E-00103,2019-03-05,21.07070707,21.0,20.73737374,20.5959596,A,29.0
A-A-00014,2019-03-05,50.70212766,55.0,38.80851064,33.80851064,A,70.0
A-A-00015,2019-03-05,52.64893617,55.0,42.27659574,41.25531915,A,71.0
A-A-00016,2019-03-05,55.41414141,56.0,70.65656566,85.36363636,A,121.0
A-A-00018,2019-03-05,99.44444444,115.0,76.15151515,79.22222222,C,120.0
A-A-00019,2019-03-05,67.67676768,100.0,92.42424242,95.82828283,C,147.0
A-A-00020,2019-03-05,0.0,29.0,25.67676768,22.95959596,A,45.0
A-D-00012,2019-03-05,25.2020202,26.0,6.717171717,6.797979797999999,A,12.0
A-H-00010,2019-03-05,34.34224599,38.0,38.47058824,37.43315508,C,64.0
A-A-00021,2019-03-05,26.93939394,30.0,34.51515152,34.5959596,A,49.0
A-A-00022,2019-03-05,28.85858586,30.0,29.80808081,29.80808081,A,45.0
A-A-00023,2019-03-05,18.27659574,19.0,16.86170213,17.39361702,A,27.0
A-A-00108,2019-03-05,17.35353535,19.0,16.01010101,16.51515152,A,27.0
A-E-00028,2019-03-05,64.70707071,66.0,66.78787879,66.32323232,C,109.0
A-G-00002,2019-03-05,28.898989899999997,30.0,28.62626263,22.22222222,C,47.0
A-G-00003,2019-03-05,98.34343434,108.0,90.57575758,87.41414141,C,134.0
A-D-00061,2019-03-05,15.15151515,16.0,15.15151515,15.15151515,C,26.0
A-D-00013,2019-03-05,24.04255319,25.0,27.15957447,32.70212766,A,53.0
A-D-00015,2019-03-05,88.97979798,95.0,91.70707071,93.52525253,C,132.0
A-D-00016,2019-03-05,42.46464646,48.0,41.70707071,38.94949495,A,67.0
A-D-00018,2019-03-05,66.90909091,69.0,58.07070707,59.41414141,A,92.0
A-D-00021,2019-03-05,14.595959599999999,15.0,14.62626263,14.03030303,A,24.0
A-D-00086,2019-03-05,16.93939394,17.0,18.42424242,16.36363636,A,28.0
A-D-00022,2019-03-05,14.74747475,15.0,15.26262626,20.36363636,A,31.0
A-D-00057,2019-03-05,37.43589744,37.5,38.74358974,51.69230769,A,74.0
A-D-00024,2019-03-05,38.12121212,51.0,39.92929293,40.08080808,A,77.0
A-D-00026,2019-03-05,72.87878788,73.0,78.07070707,81.13131313,A,116.0
A-D-00029,2019-03-05,248.87878790000002,260.0,238.87878790000002,210.4343434,A,292.0
A-D-00030,2019-03-05,45.06060606,52.0,49.71717172,51.74747475,A,75.0
A-D-00068,2019-03-05,0.0,31.0,0.0,0.0,A,46.0
A-D-00034,2019-03-05,66.7037037,75.0,62.98765432,60.28395062,A,105.0
A-D-00035,2019-03-05,46.82978723,52.0,55.41489362,76.29787234,A,108.0
A-D-00037,2019-03-05,149.7373737,150.0,247.89898990000003,129.8686869,A,312.0
A-D-00038,2019-03-05,0.0,1.7,0.0,0.0,E,3.5
A-E-00030,2019-03-05,47.54255319,51.0,45.11702128,46.84042553,C,82.0
A-E-00073,2019-03-05,10.1010101,11.0,10.70707071,6.0606060610000005,A,17.0
A-E-00072,2019-03-05,80.66666667,101.0,89.05050505,103.07070709999999,A,136.0
A-D-00040,2019-03-05,34.91666667,47.0,36.85416667,42.0625,C,75.0
A-D-01232,2019-03-05,47.21126761,60.0,49.83098592,56.87323944,C,92.0
A-D-00091,2019-03-05,47.0,23.0,79.36507937,0.0,A,33.0
A-D-00116,2019-03-05,15.60273973,21.0,19.38356164,17.68493151,A,31.0
A-D-00127,2019-03-05,15.60273973,23.0,19.38356164,17.68493151,A,33.0
A-E-00036,2019-03-05,25.04301075,27.0,22.86021505,26.78494624,A,48.0
A-E-00108,2019-03-05,23.76530612,27.0,21.69387755,25.41836735,A,48.0
A-E-00039,2019-03-05,47.01010101,50.0,26.0,25.81818182,A,50.0
A-D-00042,2019-03-05,18.62626263,19.0,23.51515152,20.696969699999997,A,35.0
A-D-00043,2019-03-05,19.73737374,24.0,19.64646465,12.47474747,A,36.0
A-E-00040,2019-03-05,46.70967742,55.0,57.04301075,74.52688172,A,112.0
A-E-00109,2019-03-05,44.32653061,55.0,54.13265306,70.72448979999999,A,112.0
A-E-00042,2019-03-05,26.14141414,29.0,31.81818182,36.07070707,A,53.0
A-E-00044,2019-03-05,55.60606061,75.0,57.49494949,80.80808081,A,117.0
A-E-00046,2019-03-05,10.08602151,13.0,13.43010753,17.23655914,A,27.0
A-E-00048,2019-03-05,15.39175258,17.0,15.1443299,17.07216495,A,26.0
A-E-00051,2019-03-05,36.54545455,37.0,34.87878788,38.12121212,A,55.0
A-D-00044,2019-03-05,35.27272727,36.0,31.33333333,36.5959596,A,57.0
A-D-00046,2019-03-05,7.303030303,13.0,8.232323232,8.232323232,A,21.0
A-G-00004,2019-03-05,0.0,27.0,27.25,27.25,A,40.0
A-G-00064,2019-03-05,29.36458333,30.0,28.95833333,28.54166667,A,43.0
A-I-00045,2019-03-05,66.52525253,72.0,65.54545455,70.70707071,A,104.0
A-I-00001,2019-03-05,56.47422679999999,64.0,56.45360825,56.03092784,B,91.0
A-I-00032,2019-03-05,50.01010101,52.0,47.75757576,40.4040404,B,71.0
A-I-00003,2019-03-05,0.0,70.0,0.0,0.0,B,103.0
A-I-00044,2019-03-05,202.020202,62.0,0.0,0.0,B,84.0
A-I-00004,2019-03-05,72.78350515,75.0,72.64948454,82.30927835,B,115.0
A-I-00033,2019-03-05,55.88888889,71.0,48.67676768,60.60606061,B,99.0
A-I-00028,2019-03-05,0.0,75.0,0.0,0.0,B,115.0
A-I-00007,2019-03-05,125.85858590000002,150.0,120.4747475,113.6363636,B,184.0
A-I-00008,2019-03-05,159.4848485,165.0,156.2525253,151.5151515,B,218.0
A-I-00006,2019-03-05,153.0808081,162.0,90.19191919,84.17171717,B,132.0
A-I-00009,2019-03-05,35.42424242,37.0,31.55555556,30.97979798,B,54.0
A-I-00011,2019-03-05,39.17171717,42.0,39.76767677,35.35353535,B,64.0
A-I-00013,2019-03-05,47.06060606,60.0,74.19191919,69.32323232,B,105.0
A-I-00015,2019-03-05,79.08080808,85.0,81.71717172,77.69696970000001,A,122.0
A-I-00041,2019-03-05,77.0106383,80.0,77.0212766,78.84042553,C,122.0
A-I-00042,2019-03-05,78.73404255,80.0,84.84042553,84.26595745,C,126.0
A-I-00043,2019-03-05,77.5212766,80.0,84.55319149,83.60638298,C,126.0
A-I-00052,2019-03-05,38.0,42.0,38.82828283,35.35353535,B,64.0
A-I-00019,2019-03-05,0.0,40.0,41.39393939,41.39393939,A,59.0
A-I-00020,2019-03-05,53.77659574,55.0,68.9893617,101.85106379999999,A,138.0
A-E-00053,2019-03-05,51.97979798,61.0,39.93939394,34.52525253,C,80.0
A-A-00024,2019-03-05,12.17708333,14.0,10.92708333,11.90625,A,21.0
A-A-00025,2019-03-05,9.447916667000001,10.0,9.53125,9.260416667000001,A,18.0
A-A-00061,2019-03-05,0.0,45.0,0.0,0.0,A,61.0
A-A-00119,2019-03-05,0.0,35.0,0.0,0.0,C,61.0
A-G-00068,2019-03-05,23.62626263,35.0,26.4040404,33.38383838,C,61.0
A-A-00117,2019-03-05,13.11111111,16.0,10.8989899,9.111111111,A,25.0
A-A-00116,2019-03-05,15.98989899,16.0,17.26262626,13.46464646,A,27.0
A-A-00054,2019-03-05,14.1010101,15.0,14.94949495,15.25252525,A,24.0
A-A-00159,2019-03-05,19.90909091,20.0,19.63636364,19.696969699999997,A,30.0
A-A-00109,2019-03-05,20.92929293,21.0,21.01010101,19.66666667,A,31.0
A-A-00026,2019-03-05,17.60606061,18.0,17.92929293,18.23232323,A,27.0
A-A-00074,2019-03-05,34.84848485,35.0,33.75757576,31.82828283,A,49.0
A-A-00124,2019-03-05,35.696969700000004,37.0,33.23232323,26.0,A,50.0
A-A-00161,2019-03-05,19.15151515,20.0,0.0,0.0,A,30.0
A-A-00062,2019-03-05,9.383838384,14.0,0.0,0.0,A,24.0
A-E-00054,2019-03-05,71.19148936,76.0,70.69148936,70.80851064,C,110.0
A-A-00029,2019-03-05,1.8383838380000002,2.0,1.8383838380000002,1.6868686869999998,E,3.0
A-A-00125,2019-03-05,15.93877551,20.0,21.21428571,24.10204082,A,35.0
A-A-00085,2019-03-05,16.47474747,20.0,21.14141414,24.101010100000003,A,35.0
A-A-00138,2019-03-05,55.75757576,59.0,0.0,0.0,C,85.0
A-A-00033,2019-03-05,33.51578947,35.0,84.21052632,0.0,C,63.0
A-A-00163,2019-03-05,25.91919192,28.0,27.60606061,28.25252525,C,55.0
A-A-00034,2019-03-05,16.88888889,21.0,20.36363636,19.95959596,A,33.0
A-A-00035,2019-03-05,16.14141414,16.0,19.27272727,20.12121212,A,31.0
A-A-00037,2019-03-05,71.02020202,71.0,57.95959596,51.88888889,A,82.0
A-A-00038,2019-03-05,63.96969697,72.0,73.38383838,74.8989899,A,108.0
A-A-00039,2019-03-05,31.0,33.0,28.4040404,29.14141414,A,48.0
A-A-00040,2019-03-05,45.65656566,48.0,40.93939394,39.34343434,A,67.0
A-A-00055,2019-03-05,68.65656566,69.0,49.93939394,47.35353535,A,70.0
A-A-00041,2019-03-05,20.92929293,21.0,22.68686869,24.80808081,A,39.0
A-A-00042,2019-03-05,31.29292929,33.0,29.05050505,25.96969697,A,45.0
A-A-00043,2019-03-05,37.29292929,40.0,34.24242424,38.84848485,A,56.0
A-A-00101,2019-03-05,2.939393939,3.0,3.505050505,3.9191919189999997,E,5.0
A-A-00044,2019-03-05,2.202020202,2.0,2.676767677,2.929292929,E,4.0
A-A-00092,2019-03-05,1.8181818180000002,2.0,2.02020202,2.02020202,E,3.0
A-A-00144,2019-03-05,0.0,2.8,0.0,0.0,E,3.8
A-A-00102,2019-03-05,0.0,2.0,0.0,0.0,E,3.0
A-A-00046,2019-03-05,49.29787234,58.0,47.39361702,52.63829787,C,93.0
A-A-00048,2019-03-05,28.11111111,31.0,28.85858586,33.46464646,A,48.0
A-A-00086,2019-03-05,5.929292929,6.0,5.3636363639999995,4.595959596,A,12.0
A-G-00025,2019-03-05,0.0,35.0,0.0,0.0,A,49.0
A-G-00005,2019-03-05,0.0,16.0,15.33333333,15.33333333,A,25.0
A-G-00006,2019-03-05,13.24242424,14.0,15.04040404,15.33333333,A,25.0
A-G-00007,2019-03-05,13.05050505,14.0,10.404040400000001,10.58585859,A,19.0
A-G-00062,2019-03-05,0.0,65.0,0.0,0.0,C,95.0
A-G-00067,2019-03-05,0.0,65.0,56.56565657,56.56565657,C,95.0
A-G-00012,2019-03-05,28.04166667,29.0,28.03125,28.13541667,A,43.0
A-G-00035,2019-03-05,29.15625,30.0,28.65625,29.10416667,A,42.0
A-G-00011,2019-03-05,31.01041667,32.0,31.125,31.30208333,A,47.0
A-E-00055,2019-03-05,0.0,87.0,0.0,0.0,A,130.0
A-J-00009,2019-03-05,156.53535349999999,157.0,124.1919192,121.21212120000001,A,172.0
A-J-00002,2019-03-05,29.60638298,31.0,29.28723404,35.41489362,A,51.0
A-J-00010,2019-03-05,0.0,39.0,0.0,0.0,A,59.0
A-J-00006,2019-03-05,38.09090909,39.0,39.13131313,42.09090909,A,59.0
A-J-00012,2019-03-05,39.61616162,40.0,38.84848485,38.84848485,A,60.0
A-J-00007,2019-03-05,27.7979798,33.0,27.15151515,26.26262626,C,49.0
A-D-00058,2019-03-05,285.42424239999997,298.0,284.53535350000004,297.0909091,C,367.0
A-F-00001,2019-03-05,71.94949495,81.0,72.7979798,75.45454545,C,121.0
A-F-00002,2019-03-05,52.696969700000004,70.0,65.44444444,102.030303,A,145.0
A-E-00057,2019-03-05,68.81914894,76.0,66.9893617,67.90425532,C,118.0
A-E-00058,2019-03-05,70.62765957,77.0,70.24468085,73.0106383,C,115.0
A-G-00015,2019-03-05,60.52525253,63.0,56.98989899,71.42424242,C,121.0
A-A-00028,2019-03-05,14.61616162,16.0,16.4040404,14.37373737,C,31.0
A-D-00048,2019-03-05,0.0,219.0,104.04040400000001,101.47474749999999,C,150.0
A-E-00061,2019-03-05,36.0,42.0,35.11904762,35.39285714,C,68.0
A-E-00063,2019-03-05,22.75757576,25.0,22.80808081,22.2020202,A,35.0
A-E-00092,2019-03-05,24.94949495,25.0,0.0,0.0,A,36.0
A-E-00068,2019-03-05,100.52525250000001,110.0,98.53535354,100.40404040000001,A,152.0
A-E-00065,2019-03-05,90.27272727,98.0,91.57575758,91.15151515,A,139.0
A-E-00066,2019-03-05,70.24242424,71.0,69.68686869,67.98989899,A,97.0
A-G-00017,2019-03-05,20.37755102,22.0,19.69387755,19.30612245,A,34.0
A-G-00039,2019-03-05,0.0,23.0,0.0,0.0,A,35.0
A-G-00059,2019-03-05,21.47311828,23.0,20.75268817,20.34408602,A,35.0
A-G-00018,2019-03-05,22.69318182,25.0,21.93181818,21.5,A,39.0
A-G-00028,2019-03-05,56.32653061,59.0,59.5,65.55102041,A,94.0
A-G-00069,2019-03-05,55.75757576,59.0,58.8989899,64.88888889,A,94.0
A-G-00020,2019-03-05,100.8686869,101.0,101.18181820000001,101.010101,A,138.0
A-G-00041,2019-03-05,16.51041667,17.0,17.04166667,17.28125,A,27.0
A-G-00021,2019-03-05,16.51041667,19.0,17.04166667,17.28125,A,28.0
A-G-00036,2019-03-05,16.51041667,17.0,17.04166667,17.28125,A,27.0
A-G-00022,2019-03-05,19.09638554,21.0,19.71084337,19.98795181,A,31.0
A-G-00023,2019-03-05,13.39772727,14.0,13.34090909,15.64772727,A,23.0
A-G-00037,2019-03-05,12.03061224,13.0,11.97959184,14.05102041,A,23.0
A-G-00061,2019-03-05,0.0,14.0,0.0,0.0,A,25.0
A-G-00024,2019-03-05,9.808080808,12.0,8.95959596,12.39393939,A,20.0
A-K-00001,2019-03-05,5.878787879,7.0,6.0606060610000005,6.0606060610000005,D,10.5
A-K-00002,2019-03-05,96.80808081,110.0,99.90909091,79.35353535,C,157.0
A-K-00003,2019-03-05,82.47474747,99.0,75.12121212,74.27272727,C,149.0
A-K-00004,2019-03-05,184.53535349999999,185.0,187.66666669999998,183.6565657,C,236.0
A-K-00005,2019-03-05,60.8989899,66.0,55.07070707,67.17171717,C,104.0
A-K-00007,2019-03-05,66.70707071,67.0,0.0,0.0,C,103.0
A-K-00009,2019-03-05,90.59595959999999,94.0,82.29292929,85.68686869,F,129.0
A-K-00028,2019-03-05,90.59595959999999,98.0,82.29292929,85.68686869,F,135.0
A-K-00010,2019-03-05,90.14141414,97.0,88.75757576,86.09090909,F,134.0
A-K-00036,2019-03-05,153.0505051,172.0,160.83838380000003,171.7171717,C,225.0
A-K-00016,2019-03-05,0.0,172.0,0.0,0.0,C,225.0
A-K-00012,2019-03-05,35.20202020000001,37.0,27.88888889,26.36363636,C,48.0
A-K-00013,2019-03-05,0.0,61.0,0.0,0.0,C,93.0
A-K-00014,2019-03-05,51.23469388,61.0,53.82653061,52.06122449,C,93.0
E-A-00002,2019-03-05,24.56565657,34.0,22.54545455,21.88888889,G,44.0
E-A-00003,2019-03-05,27.325842699999995,34.0,25.07865169,24.34831461,G,44.0
E-A-00126,2019-03-05,24.56565657,34.0,22.54545455,21.88888889,G,44.0
E-A-00004,2019-03-05,21.56565657,22.0,21.50505051,20.2020202,G,36.0
E-A-00005,2019-03-05,21.56565657,22.0,21.50505051,20.2020202,G,36.0
E-A-00007,2019-03-05,23.98876404,25.0,23.92134831,22.47191011,G,39.0
E-A-00009,2019-03-05,49.82828283,65.0,44.23232323,43.29292929,G,96.0
E-A-00140,2019-03-05,3.2113997110000003,5.0,2.927128427,2.8860028860000004,G,10.0
E-A-00011,2019-03-05,50.01123596,65.0,45.58426966,44.94382022,G,85.0
E-A-00012,2019-03-05,44.95959596,65.0,40.97979798,40.4040404,G,85.0
E-A-00106,2019-03-05,3.2113997110000003,5.0,2.927128427,2.8860028860000004,G,10.0
E-A-00013,2019-03-05,50.01123596,65.0,45.58426966,44.94382022,G,85.0
E-E-00001,2019-03-05,11.25252525,12.0,12.34343434,12.34343434,G,21.0
E-A-00014,2019-03-05,32.59375,35.0,37.07291667,36.86458333,G,57.0
E-A-00017,2019-03-05,15.303030300000001,63.0,80.80808081,80.80808081,G,113.0
E-A-00390,2019-03-05,15.15151515,15.0,15.15151515,15.15151515,G,23.0
E-A-00202,2019-03-05,31.72727273,33.0,30.60606061,29.0,G,48.0
E-A-00395,2019-03-05,0.0,38.0,0.0,0.0,G,54.0
E-A-00020,2019-03-05,34.38541667,38.0,33.8125,33.01041667,G,54.0
E-A-00086,2019-03-05,0.0,38.0,0.0,0.0,G,56.0
E-A-00025,2019-03-05,34.61616162,43.0,43.95959596,51.63636364,G,83.0
E-A-00170,2019-03-05,11.1010101,17.0,11.15151515,12.36363636,G,24.0
E-A-00180,2019-03-05,0.0,18.0,17.41666667,16.02083333,G,28.0
E-A-00028,2019-03-05,13.82291667,14.0,13.89583333,13.36458333,G,23.0
E-A-00162,2019-03-05,0.0,18.0,0.0,0.0,G,27.0
E-A-00029,2019-03-05,15.34375,16.0,16.76041667,14.8125,G,27.0
E-A-00030,2019-03-05,16.79166667,18.0,15.89583333,12.89583333,G,26.0
E-A-00102,2019-03-05,20.13265306,24.0,19.54081633,20.37755102,G,39.0
E-A-00037,2019-03-05,20.65306122,23.0,22.7755102,24.83673469,G,41.0
E-A-00040,2019-03-05,25.25252525,26.0,20.2020202,20.2020202,G,28.0
E-A-00042,2019-03-05,15.90909091,16.0,15.11111111,15.15151515,G,22.0
E-A-00041,2019-03-05,17.85858586,18.0,17.91919192,18.18181818,G,23.0
E-A-00099,2019-03-05,12.06060606,15.0,15.2020202,19.12121212,G,31.0
E-A-00045,2019-03-05,52.47474747,55.0,45.85858586,46.87878788,G,76.0
E-A-00046,2019-03-05,12.88888889,13.0,13.11111111,14.70707071,G,23.0
E-A-00048,2019-03-05,58.47474747,85.0,44.21212121,41.11111111,G,90.0
E-A-00052,2019-03-05,35.875,36.0,36.58333333,37.41666667,G,55.0
E-A-00054,2019-03-05,14.82828283,15.0,0.0,0.0,G,29.0
E-A-00060,2019-03-05,28.18181818,30.0,32.35353535,33.01010101,G,50.0
E-A-00061,2019-03-05,20.02020202,21.0,22.98989899,23.48484848,G,40.0
E-A-00161,2019-03-05,24.85858586,26.0,22.49494949,22.49494949,G,43.0
E-A-00062,2019-03-05,16.85858586,18.0,17.17171717,17.05050505,G,30.0
E-A-00065,2019-03-05,36.13131313,38.0,43.696969700000004,103.07070709999999,G,78.0
E-A-00195,2019-03-05,,,,,G,
E-A-00145,2019-03-05,44.23232323,45.0,44.63636364,45.36363636,G,71.0
E-A-00175,2019-03-05,50.04040404,51.0,54.57575758,77.2020202,G,83.0
E-A-00068,2019-03-05,76.09090909,81.0,67.34343434,60.60606061,G,107.0
