,PrevAVGCost,PrevAssignedCost,AVGCost,LatestDateCost,GenPrice,A,B,C,D,E,F,G,Category A,Category E,Subcategory A,Subcategory B,Subcategory C,Subcategory D,Subcategory E,Subcategory F,Subcategory G,Subcategory H,Subcategory I,Subcategory J,Subcategory K,Year2019,Year2020
6692,16.20833333,20.0,16.45833333,21.16666667,33.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6693,15.87755102,19.0,16.12244898,20.73469388,31.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6694,17.68181818,22.0,17.95454545,23.09090909,35.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6695,19.09090909,22.0,21.36363636,22.22222222,33.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6696,65.65656566,66.0,0.0,0.0,90.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6697,13.65656566,18.0,14.39393939,14.14141414,22.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6698,18.47474747,28.0,20.51515152,20.12121212,52.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6699,55.71276596,67.0,64.96808511,58.36170213,103.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6700,11.95959596,15.0,18.11111111,20.32323232,33.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6701,33.70833333,36.0,33.03125,30.95833333,49.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6702,39.48958333,41.0,37.28125,37.67708333,62.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6703,87.05050505,99.0,79.61616162,81.62626263,123.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6704,119.7575758,120.0,112.3838384,113.6363636,149.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6705,34.21212121,39.0,36.0,37.21212121,61.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6706,54.06060606,68.0,0.0,0.0,111.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6707,91.58585859,120.0,91.08080808,96.38383838,136.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6708,93.4742268,125.0,92.95876289,98.37113402,142.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6709,37.70238095,46.0,37.42857143,36.94047619,72.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6710,31.98989899,35.0,31.75757576,31.34343434,56.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6711,16.81818182,20.0,17.42424242,19.42424242,30.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6712,15.88888889,19.0,15.39393939,15.15151515,24.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6713,49.34343434,52.0,49.29292929,46.76767677,73.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6714,14.19191919,15.0,12.49494949,12.29292929,24.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6715,23.61616162,36.0,23.92929293,25.13131313,50.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6716,18.303030300000003,25.0,17.37373737,18.18181818,31.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6717,10.19191919,18.0,12.54545455,12.54545455,27.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6718,0.0,31.0,0.0,0.0,48.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6719,15.79569892,25.0,13.94623656,13.76344086,27.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6720,14.98979592,25.0,13.23469388,13.06122449,27.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6721,0.0,185.0,0.0,0.0,239.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6722,40.4040404,41.0,42.92929293,40.4040404,59.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6723,59.83838384,70.0,58.92929293,51.05050505,89.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6724,0.0,329.0,0.0,0.0,405.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6726,19.31313131,20.0,19.57575758,20.07070707,28.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6727,21.09090909,21.0,21.0,20.68686869,29.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6728,19.54545455,21.0,18.7979798,14.33333333,29.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6729,20.73737374,21.0,19.54545455,19.54545455,29.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6730,60.38297872,65.0,67.06382979,71.81914894,108.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6731,60.42553191,68.0,68.32978723,70.37234043,106.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6732,85.7979798,87.0,96.71717172,92.42424242,122.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6733,72.97979798,83.0,87.83838384,85.23232323,124.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6734,83.72727273,93.0,82.05050505,65.13131313,126.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6735,0.0,29.0,0.0,0.0,45.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6736,6.434343434,7.0,7.222222222,7.04040404,13.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6737,59.71122995,68.0,55.47593583,58.65240642,92.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6738,35.44444444,40.0,37.41414141,37.41414141,53.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6739,29.07070707,30.0,28.52525253,28.32323232,44.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6740,17.31914894,20.0,18.9787234,19.40425532,31.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6741,16.44444444,20.0,18.02020202,18.42424242,31.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6742,78.49494949,102.0,65.81818182,64.16161616,120.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6743,25.56565657,29.0,27.21212121,26.14141414,45.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6744,78.61616162,85.0,80.01010101,80.19191919,119.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6745,19.92929293,25.0,20.2020202,20.2020202,37.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6746,30.5212766,37.0,28.23404255,32.04255319,53.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6747,92.21212121,101.0,93.71717172,100.010101,137.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6748,41.35353535,51.0,40.42424242,39.92929293,63.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6749,58.60606061,66.0,57.46464646,55.34343434,87.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6750,16.2020202,17.0,15.54545455,15.11111111,25.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6751,18.80808081,21.0,18.23232323,16.29292929,27.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6752,16.96969697,20.0,16.46464646,15.62626263,27.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6753,43.07692308,50.0,41.79487179,39.66666667,65.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6754,45.62626263,49.0,41.98989899,44.08080808,74.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6755,54.58585859,80.0,56.5959596,58.0,99.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6756,221.28282830000003,248.0,207.959596,192.4040404,259.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6757,33.13131313,51.0,31.27272727,30.54545455,53.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6758,0.0,30.0,0.0,0.0,44.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6759,69.74074074,110.0,66.55555556,111.1111111,152.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6760,34.9787234,48.0,33.39361702,37.23404255,62.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6761,139.5353535,176.0,158.6262626,143.6767677,219.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6762,0.0,1.7,0.0,0.0,3.5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6763,54.73404255,60.0,62.24468085,63.31914894,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6764,9.090909091,10.0,10.1010101,10.1010101,17.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6765,80.12121212,103.0,80.93939394,77.69696970000003,111.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6766,43.17708333,64.0,39.05208333,36.17708333,91.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6767,58.38028169,88.0,52.8028169,48.91549296,124.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6768,71.42857143,23.0,0.0,0.0,30.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6769,15.863013699999998,21.0,18.67123288,17.73972603,28.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6770,15.863013699999998,23.0,18.67123288,17.73972603,30.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6771,44.72043011,58.0,38.22580645,30.87096774,64.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6772,42.43877551,58.0,36.2755102,29.29591837,64.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6773,33.13131313,40.0,31.60606061,27.83838384,53.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6774,18.18181818,25.0,21.0,21.0,36.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6775,17.43434343,24.0,16.29292929,14.61616162,30.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6776,73.83870968,140.0,85.66666667,93.77419355,142.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6777,70.07142857,140.0,81.29591837,88.98979592,142.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6778,51.47474747,72.0,49.43434343,45.82828283,79.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6779,66.73737374,88.0,65.4040404,49.51515152,97.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6780,10.97849462,18.0,12.03225806,12.90322581,24.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6781,12.24742268,15.0,11.92783505,10.42268041,21.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6782,37.82828283,42.0,32.07070707,31.08080808,51.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6783,33.79797979999999,44.0,33.35353535,22.95959596,54.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6784,9.04040404,18.0,9.747474747,9.898989899,24.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6785,20.98958333,21.0,18.48958333,18.48958333,31.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6786,28.5625,29.0,29.16666667,26.53125,44.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6787,78.86868687,83.0,77.33333333,77.69696970000003,112.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6788,59.54639175,79.0,61.40206186,63.18556701,103.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6789,50.50505051,70.0,55.16161616,59.41414141,92.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6790,0.0,87.0,0.0,0.0,115.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6791,0.0,77.0,0.0,0.0,103.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6792,76.94845361,94.0,84.09278351,140.0721649,125.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6793,62.48484848,84.0,73.85858586,73.46464646,112.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6794,0.0,94.0,0.0,0.0,125.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6795,142.1414141,200.0,145.1313131,142.2727273,189.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6796,164.7070707,220.0,184.0,241.2626263,278.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6797,103.0707071,128.0,0.0,0.0,167.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6798,34.47474747,43.0,41.48484848,42.09090909,65.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6799,104.3737374,145.0,147.7070707,125.2222222,169.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6800,82.68686869,100.0,114.5151515,120.969697,158.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6801,76.80808081,97.0,79.83838384,78.60606061,122.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6802,74.75531915,95.0,74.11702128,74.39361702,125.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6803,76.24468085,100.0,73.94680851,67.79787234,114.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6804,75.31914894,100.0,73.30851064,68.67021277,114.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6805,95.14141414,145.0,149.15151519999995,123.3131313,169.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6806,54.62626263,67.0,49.78787879,51.53535354,80.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6807,50.08510638,63.0,48.59574468,43.95744681,73.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6808,32.88888889,38.0,29.8989899,33.44444444,64.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6809,13.27083333,13.0,13.38541667,14.30208333,23.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6810,10.52083333,12.0,11.85416667,10.64583333,20.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6811,0.0,45.0,0.0,0.0,61.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6812,22.35353535,32.0,0.0,0.0,58.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6813,19.22222222,33.0,0.0,0.0,59.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6814,17.101010100000003,18.0,16.47474747,16.09090909,27.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6815,23.08080808,24.0,23.73737374,21.13131313,34.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6816,19.67676768,21.0,19.82828283,18.01010101,30.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6817,25.14141414,28.0,27.49494949,28.28282828,39.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6818,27.56565657,28.0,27.83838384,25.8989899,41.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6819,32.18181818,34.0,32.42424242,32.35353535,47.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6820,44.09090909,45.0,42.14141414,44.64646465,63.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6821,44.13131313,45.0,43.18181818,40.94949495,62.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6822,0.0,25.0,0.0,0.0,35.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6823,18.18181818,18.0,13.88888889,13.52525253,25.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6824,86.82978723,100.0,83.28723404,92.95744681,134.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6825,1.525252525,3.0,2.464646465,2.02020202,3.5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6826,21.82653061,25.0,20.0,20.07142857,34.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6827,21.87878788,28.0,20.05050505,19.91919192,34.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6828,51.17171717,54.0,59.03030303,59.03030303,86.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6829,0.0,38.0,29.21052632,26.13684211,52.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6830,28.21212121,33.0,28.08080808,28.27272727,51.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6831,23.83838384,30.0,22.28282828,19.38383838,36.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6832,21.12121212,24.0,18.95959596,17.05050505,32.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6833,57.71717172,75.0,0.0,0.0,106.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6834,70.14141414,92.0,98.80808081,122.0808081,164.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6835,33.58585859,34.0,34.42424242,34.32323232,53.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6836,38.85858586,43.0,38.16161616,38.53535354,63.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6837,58.82828283,59.0,58.71717172,42.09090909,81.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6838,27.63636364,30.0,29.84848485,29.101010100000003,45.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6839,38.4040404,48.0,65.65656566,0.0,94.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6840,30.80808081,40.0,35.43434343,35.0,53.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6841,5.363636364,6.0,5.393939393999998,5.303030303,7.5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6842,4.04040404,5.0,4.1111111110000005,4.04040404,6.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6843,3.424242424,4.0,2.97979798,3.232323232,5.5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6844,5.353535354,6.0,0.0,0.0,7.5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6845,0.0,5.0,0.0,0.0,6.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6846,43.20212766,65.0,43.22340426,52.25531915,103.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6847,31.90909091,34.0,31.44444444,32.0,48.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6848,7.212121212,8.0,7.616161616,10.04040404,14.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6849,0.0,35.0,0.0,0.0,49.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6850,0.0,16.0,0.0,0.0,25.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6851,26.101010100000003,28.0,19.08080808,25.38383838,35.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6852,16.51515152,17.0,15.93939394,15.98989899,25.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6853,53.36363636,59.0,0.0,0.0,85.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6854,56.56565657,62.0,56.45454545,56.45454545,83.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6855,25.16666667,28.0,24.89583333,24.94791667,42.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6856,26.94791667,27.0,24.89583333,24.89583333,39.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6857,25.32291667,30.0,25.08333333,26.91666667,44.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6858,0.0,87.0,0.0,0.0,130.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6859,131.1616162,190.0,148.979798,127.5959596,201.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6860,26.40425532,34.0,24.10638298,25.05319149,42.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6861,0.0,46.0,0.0,0.0,59.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6862,39.49494949,46.0,39.74747475,38.12121212,59.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6863,39.68686869,46.0,40.4040404,40.4040404,59.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6864,30.60606061,33.0,28.22222222,25.82828283,45.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6865,235.93939390000003,295.0,308.3939394,285.8787879,364.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6866,80.69696970000003,90.0,89.25252525,83.40404040000001,132.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6867,99.68686869,156.0,123.8383838,121.6969697,172.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6868,86.24468085,110.0,108.02127659999998,108.02127659999998,155.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6869,76.0,110.0,82.19148936,113.2446809,154.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6870,71.2020202,78.0,62.72727273,60.72727273,113.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6871,14.66666667,18.0,14.0,14.03030303,29.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6872,151.5151515,110.0,227.2727273,0.0,190.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6873,38.61904762,38.0,54.36904762,58.9047619,87.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6874,23.21212121,28.0,21.81818182,22.52525253,35.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6876,101.6767677,108.0,102.4747475,107.56565659999998,150.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6877,92.1010101,98.0,92.61616162,97.38383838,139.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6878,77.43434343,83.0,79.41414141,80.27272727,114.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6879,18.47959184,20.0,19.56122449,20.01020408,32.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6880,0.0,21.0,0.0,0.0,33.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6881,19.47311828,21.0,20.61290323,21.08602151,33.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6882,20.57954545,23.0,21.78409091,22.28409091,37.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6883,51.68367347,55.0,51.62244898,51.74489796,79.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6884,51.16161616,55.0,51.1010101,51.22222222,79.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
